id_atendimento,id_cliente,id_servico,data_atendimento,status,tempo_dias,valor_final
4404,9121,1,2023-05-02,Pendente,0,0
4405,7406,3,2023-12-18,Concluído,4,260
4406,7350,4,2023-08-11,Concluído,7,259
4407,5954,5,2023-01-13,Concluído,1,344
4408,263,1,2023-07-14,Cancelado,0,0
4409,2551,3,2023-08-20,Cancelado,0,0
4410,9842,3,2023-02-13,Concluído,1,220
4411,1624,3,2023-12-10,Concluído,2,270
4412,543,5,2023-11-07,Cancelado,0,0
4413,9536,4,2023-02-26,Cancelado,0,0
4414,4322,2,2023-04-21,Cancelado,0,0
4415,1529,2,2023-02-12,Concluído,2,229
4416,1402,4,2023-06-26,Cancelado,0,0
4417,8147,2,2023-01-25,Concluído,1,329
4418,2745,4,2023-04-12,Concluído,7,158
4419,7592,3,2023-11-18,Pendente,0,0
4420,2676,3,2023-04-18,Pendente,0,0
4421,9255,3,2023-01-27,Pendente,0,0
4422,2423,2,2023-06-01,Concluído,7,189
4423,6560,3,2023-08-02,Concluído,7,168
4424,7218,4,2023-09-14,Concluído,3,240
4425,4426,1,2023-10-31,Concluído,1,336
4426,8582,2,2023-07-07,Pendente,0,0
4427,626,2,2023-12-10,Concluído,2,322
4428,7771,2,2023-03-29,Pendente,0,0
4429,6322,5,2023-03-04,Cancelado,0,0
4430,8785,2,2023-04-03,Concluído,5,200
4431,9152,3,2023-09-01,Cancelado,0,0
4432,6543,2,2023-12-01,Concluído,6,308
4433,1417,2,2023-07-19,Pendente,0,0
4434,9699,4,2023-03-02,Cancelado,0,0
4435,5632,5,2023-03-06,Concluído,7,232
4436,6500,3,2023-12-19,Pendente,0,0
4437,4657,3,2023-11-25,Cancelado,0,0
4438,9324,3,2023-02-17,Pendente,0,0
4439,9028,4,2023-10-04,Cancelado,0,0
4440,3246,4,2023-06-20,Cancelado,0,0
4441,8557,3,2023-12-04,Cancelado,0,0
4442,2639,4,2023-09-24,Pendente,0,0
4443,1622,5,2023-07-15,Pendente,0,0
4444,4287,3,2023-01-16,Concluído,6,208
4445,4883,2,2023-12-17,Pendente,0,0
4446,187,2,2023-05-20,Pendente,0,0
4447,845,1,2023-06-28,Cancelado,0,0
4448,3083,3,2023-04-20,Cancelado,0,0
4449,7079,2,2023-09-08,Pendente,0,0
4450,3338,2,2023-09-03,Concluído,5,219
4451,561,5,2023-07-16,Concluído,6,248
4452,6720,2,2023-11-10,Pendente,0,0
4453,4412,1,2023-11-12,Pendente,0,0
4454,9394,1,2023-05-05,Cancelado,0,0
4455,5544,5,2023-06-16,Pendente,0,0
4456,9514,4,2023-03-18,Pendente,0,0
4457,5106,2,2023-04-15,Pendente,0,0
4458,9927,1,2023-10-30,Pendente,0,0
4459,6991,1,2023-03-08,Cancelado,0,0
4460,5437,4,2023-04-23,Concluído,6,345
4461,2769,4,2023-02-01,Cancelado,0,0
4462,2618,3,2023-02-07,Pendente,0,0
4463,5012,2,2023-02-14,Cancelado,0,0
4464,9362,5,2023-12-30,Concluído,1,163
4465,8667,3,2023-01-06,Concluído,6,252
4466,9845,2,2023-03-29,Cancelado,0,0
4467,5364,5,2023-12-03,Cancelado,0,0
4468,5238,3,2023-02-21,Concluído,6,222
4469,9724,1,2023-08-07,Concluído,1,201
4470,9469,4,2023-03-16,Pendente,0,0
4471,5172,4,2023-07-02,Concluído,5,218
4472,9236,2,2023-10-12,Pendente,0,0
4473,1213,1,2023-05-24,Pendente,0,0
4474,6978,3,2023-11-13,Cancelado,0,0
4475,1490,3,2023-08-16,Concluído,2,209
4476,7040,3,2023-06-22,Pendente,0,0
4477,7068,1,2023-01-19,Concluído,1,322
4478,7587,1,2023-09-23,Pendente,0,0
4479,5411,5,2023-11-03,Pendente,0,0
4480,1717,3,2023-08-17,Cancelado,0,0
4481,7135,4,2023-06-13,Pendente,0,0
4482,8077,4,2023-10-26,Concluído,4,310
4483,2990,3,2023-01-16,Concluído,5,303
4484,3656,2,2023-01-20,Cancelado,0,0
4485,5446,5,2023-05-30,Concluído,5,284
4486,7517,1,2023-05-01,Pendente,0,0
4487,4752,4,2023-08-15,Cancelado,0,0
4488,4565,5,2023-06-27,Concluído,4,291
4489,7324,4,2023-06-17,Pendente,0,0
4490,1314,5,2023-03-24,Pendente,0,0
4491,2780,3,2023-11-17,Concluído,1,280
4492,3829,5,2023-09-06,Cancelado,0,0
4493,3660,2,2023-03-03,Pendente,0,0
4494,30,1,2023-08-16,Concluído,5,286
4495,482,3,2023-08-06,Pendente,0,0
4496,9072,4,2023-06-21,Pendente,0,0
4497,340,3,2023-02-02,Cancelado,0,0
4498,905,3,2023-06-07,Concluído,6,266
4499,7237,3,2023-06-05,Cancelado,0,0
4500,4784,4,2023-10-09,Pendente,0,0
4501,9616,5,2023-09-27,Concluído,2,268
4502,5113,2,2023-03-21,Cancelado,0,0
4503,5862,5,2023-05-30,Concluído,6,231
4504,7040,3,2023-08-19,Cancelado,0,0
4505,4910,3,2023-04-25,Concluído,6,190
4506,1092,1,2023-04-09,Concluído,6,303
4507,1853,5,2023-07-08,Pendente,0,0
4508,9533,2,2023-02-10,Concluído,2,240
4509,4953,4,2023-12-31,Cancelado,0,0
4510,1628,1,2023-01-18,Cancelado,0,0
4511,7234,2,2023-03-31,Concluído,6,304
4512,255,1,2023-09-13,Concluído,5,318
4513,989,1,2023-12-31,Cancelado,0,0
4514,8364,1,2023-10-13,Concluído,7,258
4515,1686,5,2023-10-01,Concluído,1,280
4516,7462,4,2023-11-14,Pendente,0,0
4517,2924,1,2023-02-21,Concluído,4,187
4518,9756,1,2023-04-03,Cancelado,0,0
4519,3549,5,2023-09-04,Concluído,7,171
4520,9459,1,2023-05-29,Pendente,0,0
4521,6239,1,2023-11-16,Concluído,3,225
4522,8974,1,2023-09-01,Cancelado,0,0
4523,1511,3,2023-11-25,Concluído,3,164
4524,2186,3,2023-03-25,Pendente,0,0
4525,5636,1,2023-08-15,Pendente,0,0
4526,907,5,2023-06-24,Cancelado,0,0
4527,2605,5,2023-01-12,Concluído,4,213
4528,4460,1,2023-02-28,Cancelado,0,0
4529,5765,4,2023-03-08,Pendente,0,0
4530,696,3,2023-03-16,Pendente,0,0
4531,4579,2,2023-05-25,Concluído,7,222
4532,978,2,2023-10-15,Pendente,0,0
4533,6426,4,2023-07-13,Pendente,0,0
4534,3527,3,2023-07-21,Concluído,3,345
4535,2150,3,2023-07-25,Pendente,0,0
4536,2674,2,2023-03-01,Cancelado,0,0
4537,6826,3,2023-07-03,Pendente,0,0
4538,3601,5,2023-02-23,Pendente,0,0
4539,7339,1,2023-01-11,Cancelado,0,0
4540,1911,5,2023-08-31,Pendente,0,0
4541,3687,4,2023-09-19,Cancelado,0,0
4542,9710,5,2023-05-11,Concluído,6,298
4543,9568,4,2023-03-26,Cancelado,0,0
4544,5642,1,2023-08-04,Concluído,5,259
4545,4531,2,2023-08-21,Pendente,0,0
4546,4597,5,2023-09-24,Concluído,6,178
4547,125,4,2023-06-07,Concluído,5,292
4548,6853,4,2023-09-26,Concluído,4,331
4549,1474,1,2023-12-19,Cancelado,0,0
4550,2818,2,2023-02-27,Cancelado,0,0
4551,3227,2,2023-09-26,Concluído,2,308
4552,3822,5,2023-03-09,Pendente,0,0
4553,924,5,2023-10-06,Cancelado,0,0
4554,3346,5,2023-02-07,Pendente,0,0
4555,1146,3,2023-08-25,Pendente,0,0
4556,6916,3,2023-06-09,Pendente,0,0
4557,9225,1,2023-04-29,Pendente,0,0
4558,3651,2,2023-03-14,Pendente,0,0
4559,9309,4,2023-05-10,Concluído,1,260
4560,41,3,2023-05-09,Cancelado,0,0
4561,7220,4,2023-10-17,Pendente,0,0
4562,6398,4,2023-07-14,Concluído,5,346
4563,3818,5,2023-08-19,Concluído,1,197
4564,9748,3,2023-10-16,Pendente,0,0
4565,4013,3,2023-01-26,Cancelado,0,0
4566,9823,4,2023-08-10,Pendente,0,0
4567,1357,2,2023-03-15,Pendente,0,0
4568,8246,2,2023-08-17,Concluído,4,206
4569,6277,5,2023-09-21,Concluído,2,297
4570,3907,5,2023-03-02,Cancelado,0,0
4571,3190,3,2023-12-03,Pendente,0,0
4572,3321,1,2023-10-12,Concluído,6,194
4573,5601,2,2023-11-20,Pendente,0,0
4574,771,2,2023-01-22,Concluído,4,224
4575,5453,4,2023-12-08,Concluído,6,184
4576,6910,3,2023-10-03,Pendente,0,0
4577,2385,2,2023-05-26,Pendente,0,0
4578,5168,4,2023-12-19,Concluído,1,180
4579,847,1,2023-12-27,Pendente,0,0
4580,4963,1,2023-12-22,Pendente,0,0
4581,437,1,2023-05-12,Pendente,0,0
4582,7284,4,2023-08-17,Pendente,0,0
4583,5713,2,2023-09-02,Pendente,0,0
4584,7759,4,2023-06-01,Pendente,0,0
4585,5695,3,2023-04-13,Concluído,1,298
4586,3359,4,2023-10-27,Concluído,2,225
4587,193,5,2023-07-22,Pendente,0,0
4588,2191,5,2023-07-30,Concluído,3,177
4589,1572,1,2023-04-24,Cancelado,0,0
4590,1062,4,2023-10-16,Concluído,5,286
4591,9005,5,2023-10-18,Pendente,0,0
4592,8425,2,2023-08-18,Cancelado,0,0
4593,9882,1,2023-06-20,Pendente,0,0
4594,4460,5,2023-02-18,Cancelado,0,0
4595,6629,3,2023-10-09,Cancelado,0,0
4596,5898,2,2023-06-30,Pendente,0,0
4597,7026,3,2023-04-15,Pendente,0,0
4598,1914,4,2023-08-29,Concluído,1,217
4599,1259,5,2023-11-10,Concluído,3,307
4600,2943,4,2023-09-07,Concluído,6,158
4601,1283,3,2023-12-10,Concluído,5,217
4602,4210,4,2023-01-23,Concluído,3,348
4603,7245,4,2023-01-13,Cancelado,0,0
4604,3560,5,2023-08-02,Concluído,7,295
4605,5942,5,2023-03-26,Cancelado,0,0
4606,4139,5,2023-03-14,Concluído,3,336
4607,3188,5,2023-07-26,Cancelado,0,0
4608,9904,4,2023-08-18,Concluído,6,279
4609,9104,4,2023-07-04,Concluído,3,269
4610,1304,5,2023-12-06,Pendente,0,0
4611,673,5,2023-02-21,Cancelado,0,0
4612,5105,1,2023-10-05,Cancelado,0,0
4613,4989,5,2023-01-13,Concluído,5,339
4614,2213,4,2023-12-12,Pendente,0,0
4615,1513,4,2023-03-06,Cancelado,0,0
4616,8563,1,2023-12-13,Pendente,0,0
4617,8109,2,2023-06-01,Pendente,0,0
4618,7907,2,2023-04-18,Cancelado,0,0
4619,6731,4,2023-03-21,Pendente,0,0
4620,1603,2,2023-06-24,Pendente,0,0
4621,9320,2,2023-07-26,Pendente,0,0
4622,7640,4,2023-07-20,Concluído,6,215
4623,3303,2,2023-10-10,Cancelado,0,0
4624,4080,2,2023-09-09,Cancelado,0,0
4625,5632,1,2023-03-16,Pendente,0,0
4626,9797,2,2023-05-28,Pendente,0,0
4627,4017,2,2023-02-16,Concluído,7,253
4628,593,2,2023-10-09,Concluído,6,247
4629,988,3,2023-06-01,Concluído,4,282
4630,8055,2,2023-09-03,Concluído,6,319
4631,2876,3,2023-08-15,Cancelado,0,0
4632,8528,5,2023-11-07,Pendente,0,0
4633,3920,4,2023-08-19,Concluído,6,290
4634,999,3,2023-05-11,Concluído,5,154
4635,6545,5,2023-12-30,Pendente,0,0
4636,1314,1,2023-03-01,Concluído,2,278
4637,179,2,2023-12-10,Pendente,0,0
4638,1559,2,2023-09-17,Cancelado,0,0
4639,8889,4,2023-03-26,Cancelado,0,0
4640,558,1,2023-01-10,Concluído,3,337
4641,5561,1,2023-06-15,Cancelado,0,0
4642,3385,4,2023-08-12,Concluído,6,266
4643,5933,3,2023-05-01,Concluído,3,166
4644,8808,1,2023-12-27,Pendente,0,0
4645,3382,4,2023-01-06,Pendente,0,0
4646,2443,1,2023-09-24,Concluído,3,348
4647,506,2,2023-04-15,Concluído,2,279
4648,7397,3,2023-09-19,Pendente,0,0
4649,1423,1,2023-12-07,Concluído,2,261
4650,3133,5,2023-03-14,Cancelado,0,0
4651,8421,2,2023-06-17,Pendente,0,0
4652,2640,5,2023-03-25,Pendente,0,0
4653,8097,4,2023-03-24,Pendente,0,0
4654,5576,4,2023-05-28,Concluído,7,343
4655,7215,2,2023-06-19,Pendente,0,0
4656,9464,4,2023-11-27,Pendente,0,0
4657,8910,2,2023-09-26,Cancelado,0,0
4658,2576,3,2023-05-15,Concluído,6,150
4659,7848,1,2023-06-27,Cancelado,0,0
4660,5133,5,2023-12-09,Cancelado,0,0
4661,9016,1,2023-02-15,Pendente,0,0
4662,3710,1,2023-09-03,Pendente,0,0
4663,4851,2,2023-05-19,Concluído,1,302
4664,689,3,2023-04-10,Cancelado,0,0
4665,7855,2,2023-12-14,Cancelado,0,0
4666,3923,2,2023-06-28,Pendente,0,0
4667,8832,4,2023-05-07,Cancelado,0,0
4668,3432,2,2023-09-19,Concluído,4,334
4669,8546,2,2023-12-28,Cancelado,0,0
4670,9047,4,2023-12-05,Pendente,0,0
4671,7766,5,2023-02-21,Pendente,0,0
4672,7918,2,2023-03-17,Pendente,0,0
4673,7555,4,2023-12-16,Concluído,2,187
4674,3024,3,2023-05-24,Cancelado,0,0
4675,3476,5,2023-01-04,Concluído,2,300
4676,5511,5,2023-09-04,Cancelado,0,0
4677,6981,1,2023-06-27,Pendente,0,0
4678,6418,4,2023-09-24,Pendente,0,0
4679,1120,3,2023-10-12,Concluído,5,255
4680,8216,3,2023-08-11,Pendente,0,0
4681,6614,2,2023-04-25,Pendente,0,0
4682,6269,1,2023-09-04,Pendente,0,0
4683,6208,1,2023-03-09,Cancelado,0,0
4684,8035,5,2023-09-13,Cancelado,0,0
4685,7799,3,2023-06-01,Concluído,1,291
4686,9453,4,2023-09-21,Concluído,7,341
4687,871,4,2023-04-11,Cancelado,0,0
4688,8140,2,2023-06-22,Pendente,0,0
4689,2074,1,2023-05-05,Concluído,5,165
4690,8015,1,2023-06-16,Pendente,0,0
4691,9266,5,2023-02-25,Concluído,1,288
4692,7998,5,2023-06-26,Cancelado,0,0
4693,5675,3,2023-02-10,Pendente,0,0
4694,7552,3,2023-06-04,Concluído,7,224
4695,1587,2,2023-06-04,Pendente,0,0
4696,9255,2,2023-10-09,Pendente,0,0
4697,2377,3,2023-02-09,Pendente,0,0
4698,6896,5,2023-02-08,Cancelado,0,0
4699,6262,5,2023-02-19,Cancelado,0,0
4700,4885,3,2023-12-13,Pendente,0,0
4701,95,4,2023-12-28,Pendente,0,0
4702,2420,1,2023-02-02,Cancelado,0,0
4703,4305,2,2023-07-21,Concluído,3,260
4704,9220,3,2023-10-05,Cancelado,0,0
4705,1607,1,2023-06-09,Concluído,7,209
4706,2927,5,2023-05-27,Cancelado,0,0
4707,4641,3,2023-10-12,Pendente,0,0
4708,8266,5,2023-07-12,Concluído,4,310
4709,5221,2,2023-12-03,Cancelado,0,0
4710,824,5,2023-07-01,Concluído,3,277
4711,2112,5,2023-06-23,Pendente,0,0
4712,5087,5,2023-12-10,Pendente,0,0
4713,3406,2,2023-03-02,Cancelado,0,0
4714,1071,3,2023-08-08,Cancelado,0,0
4715,7670,5,2023-04-27,Cancelado,0,0
4716,6575,4,2023-11-01,Cancelado,0,0
4717,6353,2,2023-10-12,Pendente,0,0
4718,3500,1,2023-07-17,Pendente,0,0
4719,3998,5,2023-06-17,Pendente,0,0
4720,8988,1,2023-05-08,Pendente,0,0
4721,3246,4,2023-02-01,Pendente,0,0
4722,448,5,2023-03-13,Cancelado,0,0
4723,6283,4,2023-09-12,Concluído,5,297
4724,9410,1,2023-02-06,Concluído,3,334
4725,9638,5,2023-02-08,Cancelado,0,0
4726,1010,3,2023-09-01,Concluído,7,161
4727,5827,4,2023-08-26,Concluído,3,255
4728,8352,5,2023-01-30,Cancelado,0,0
4729,8584,1,2023-06-01,Cancelado,0,0
4730,3604,1,2023-09-23,Cancelado,0,0
4731,8838,4,2023-12-17,Cancelado,0,0
4732,8553,2,2023-01-22,Cancelado,0,0
4733,8926,1,2023-01-09,Cancelado,0,0
4734,680,1,2023-10-10,Concluído,7,260
4735,7019,1,2023-01-18,Cancelado,0,0
4736,1052,3,2023-11-16,Pendente,0,0
4737,8565,3,2023-08-11,Concluído,1,323
4738,8325,1,2023-06-02,Pendente,0,0
4739,7431,2,2023-01-23,Cancelado,0,0
4740,6114,2,2023-11-05,Cancelado,0,0
4741,8784,2,2023-04-29,Concluído,4,192
4742,6832,3,2023-02-03,Pendente,0,0
4743,1419,4,2023-08-11,Cancelado,0,0
4744,8131,5,2023-12-08,Concluído,3,324
4745,2548,2,2023-09-12,Concluído,6,152
4746,2412,4,2023-04-13,Pendente,0,0
4747,4424,3,2023-05-11,Concluído,5,233
4748,4540,4,2023-01-31,Pendente,0,0
4749,2960,5,2023-11-29,Concluído,2,310
4750,7789,3,2023-02-01,Cancelado,0,0
4751,1011,1,2023-01-14,Cancelado,0,0
4752,9937,2,2023-10-29,Concluído,5,328
4753,2273,1,2023-02-25,Concluído,3,178
4754,794,5,2023-04-19,Cancelado,0,0
4755,7581,2,2023-10-05,Concluído,7,237
4756,1307,1,2023-01-21,Pendente,0,0
4757,8125,2,2023-06-06,Cancelado,0,0
4758,8803,3,2023-08-17,Pendente,0,0
4759,8263,2,2023-06-29,Concluído,1,272
4760,9985,5,2023-09-10,Cancelado,0,0
4761,1804,1,2023-12-16,Concluído,1,243
4762,2815,2,2023-01-30,Cancelado,0,0
4763,4628,3,2023-07-31,Cancelado,0,0
4764,7976,5,2023-08-02,Pendente,0,0
4765,4095,5,2023-03-15,Concluído,7,304
4766,7320,1,2023-07-31,Cancelado,0,0
4767,2779,5,2023-10-23,Concluído,4,214
4768,9579,3,2023-04-04,Cancelado,0,0
4769,4839,2,2023-10-12,Concluído,7,246
4770,5297,2,2023-01-05,Concluído,5,170
4771,3950,1,2023-05-29,Cancelado,0,0
4772,4421,2,2023-07-17,Concluído,3,179
4773,5313,3,2023-12-05,Cancelado,0,0
4774,9958,5,2023-08-29,Cancelado,0,0
4775,694,5,2023-06-30,Cancelado,0,0
4776,4564,4,2023-06-03,Cancelado,0,0
4777,3372,4,2023-03-12,Concluído,4,291
4778,4041,3,2023-03-24,Pendente,0,0
4779,6081,3,2023-12-08,Pendente,0,0
4780,1261,5,2023-05-19,Cancelado,0,0
4781,8324,2,2023-05-03,Cancelado,0,0
4782,846,5,2023-02-01,Pendente,0,0
4783,4008,1,2023-08-18,Concluído,7,187
4784,2644,3,2023-08-22,Pendente,0,0
4785,9785,3,2023-08-26,Pendente,0,0
4786,7872,3,2023-10-30,Pendente,0,0
4787,901,3,2023-09-08,Cancelado,0,0
4788,758,4,2023-11-26,Pendente,0,0
4789,8125,2,2023-06-02,Pendente,0,0
4790,9987,3,2023-07-06,Pendente,0,0
4791,2529,2,2023-11-01,Cancelado,0,0
4792,2125,4,2023-08-15,Concluído,3,321
4793,6644,1,2023-04-12,Concluído,7,337
4794,8624,1,2024-01-01,Pendente,0,0
4795,2047,3,2023-02-17,Concluído,4,232
4796,896,5,2023-06-12,Pendente,0,0
4797,3734,1,2023-12-28,Cancelado,0,0
4798,2562,5,2023-05-19,Cancelado,0,0
4799,700,2,2023-08-18,Cancelado,0,0
4800,4178,2,2023-02-10,Concluído,4,166
4801,2082,1,2023-01-13,Cancelado,0,0
4802,893,5,2023-11-10,Pendente,0,0
4803,5142,3,2023-06-20,Pendente,0,0
4804,7339,5,2023-12-26,Pendente,0,0
4805,6056,3,2023-08-17,Concluído,5,167
4806,4560,2,2023-01-19,Pendente,0,0
4807,7124,3,2023-04-21,Concluído,6,239
4808,9848,5,2023-05-16,Cancelado,0,0
4809,8991,5,2023-03-20,Pendente,0,0
4810,5612,5,2023-01-25,Concluído,6,161
4811,7184,4,2023-02-08,Cancelado,0,0
4812,4972,4,2023-10-22,Concluído,4,312
4813,8647,2,2023-01-13,Cancelado,0,0
4814,4933,2,2023-04-16,Concluído,6,275
4815,2987,4,2023-11-02,Concluído,5,200
4816,198,5,2023-12-30,Concluído,4,274
4817,9822,2,2023-02-16,Pendente,0,0
4818,7083,1,2023-08-13,Concluído,2,266
4819,5555,3,2023-07-18,Pendente,0,0
4820,4153,1,2023-05-30,Concluído,7,299
4821,7456,5,2023-12-02,Pendente,0,0
4822,6842,5,2023-01-17,Cancelado,0,0
4823,7927,1,2023-09-27,Pendente,0,0
4824,9521,1,2023-02-16,Cancelado,0,0
4825,1535,4,2023-10-11,Cancelado,0,0
4826,8432,5,2023-06-09,Concluído,4,291
4827,514,3,2023-08-03,Pendente,0,0
4828,1099,2,2023-10-28,Concluído,4,323
4829,9242,5,2023-06-25,Pendente,0,0
4830,370,5,2023-01-29,Cancelado,0,0
4831,2383,4,2023-08-15,Cancelado,0,0
4832,9594,5,2023-08-05,Pendente,0,0
4833,2989,4,2023-08-18,Cancelado,0,0
4834,3093,5,2023-05-05,Concluído,6,332
4835,1528,5,2023-08-08,Pendente,0,0
4836,2802,2,2023-02-15,Concluído,2,238
4837,6003,2,2023-03-04,Concluído,6,327
4838,4691,3,2023-11-03,Pendente,0,0
4839,5255,5,2023-10-10,Concluído,7,311
4840,3117,1,2023-01-21,Pendente,0,0
4841,2097,5,2023-06-12,Concluído,3,172
4842,9171,5,2023-11-28,Cancelado,0,0
4843,1678,2,2023-05-10,Pendente,0,0
4844,3050,4,2023-11-17,Cancelado,0,0
4845,1036,2,2023-06-13,Cancelado,0,0
4846,524,4,2023-09-02,Cancelado,0,0
4847,4667,2,2023-04-28,Pendente,0,0
4848,8183,5,2023-02-19,Concluído,1,248
4849,3255,2,2023-02-27,Cancelado,0,0
4850,858,5,2023-07-31,Pendente,0,0
4851,6689,2,2023-11-07,Concluído,7,337
4852,7700,3,2023-02-20,Pendente,0,0
4853,868,1,2023-08-22,Pendente,0,0
4854,3971,2,2023-09-04,Concluído,6,237
4855,8867,5,2023-09-09,Cancelado,0,0
4856,5235,5,2023-01-10,Pendente,0,0
4857,1480,2,2023-05-06,Cancelado,0,0
4858,6421,3,2023-03-26,Pendente,0,0
4859,6511,4,2023-02-09,Cancelado,0,0
4860,6704,3,2023-09-12,Cancelado,0,0
4861,5159,1,2023-04-13,Pendente,0,0
4862,80,3,2023-12-10,Pendente,0,0
4863,2785,4,2023-01-12,Concluído,5,244
4864,9245,2,2023-12-07,Cancelado,0,0
4865,6883,3,2023-01-07,Cancelado,0,0
4866,2983,5,2023-09-28,Pendente,0,0
4867,737,4,2023-07-21,Pendente,0,0
4868,2688,1,2023-12-24,Cancelado,0,0
4869,9350,3,2023-10-11,Pendente,0,0
4870,3111,5,2023-09-01,Concluído,4,295
4871,4781,3,2023-06-30,Pendente,0,0
4872,6019,3,2023-02-05,Concluído,5,305
4873,3040,4,2023-01-23,Pendente,0,0
4874,1835,4,2023-07-04,Concluído,2,193
4875,1151,4,2023-04-16,Pendente,0,0
4876,566,5,2023-05-15,Cancelado,0,0
4877,7691,2,2023-07-29,Concluído,1,150
4878,4941,5,2023-02-10,Cancelado,0,0
4879,3882,1,2023-01-28,Concluído,2,224
4880,7633,5,2023-11-09,Cancelado,0,0
4881,7687,4,2023-10-04,Cancelado,0,0
4882,2356,4,2023-05-11,Concluído,2,205
4883,3439,1,2023-10-23,Cancelado,0,0
4884,7879,4,2023-11-14,Cancelado,0,0
4885,3529,5,2023-07-31,Cancelado,0,0
4886,6499,4,2023-06-20,Pendente,0,0
4887,5041,2,2023-12-26,Pendente,0,0
4888,9558,5,2023-12-23,Pendente,0,0
4889,5008,5,2023-10-05,Concluído,7,192
4890,4941,3,2023-03-11,Concluído,7,172
4891,8687,4,2023-09-30,Concluído,2,239
4892,2908,4,2023-10-29,Pendente,0,0
4893,6931,5,2023-06-14,Cancelado,0,0
4894,4013,1,2023-01-10,Cancelado,0,0
4895,3282,1,2023-02-21,Cancelado,0,0
4896,1612,4,2023-04-17,Cancelado,0,0
4897,5030,3,2023-04-20,Pendente,0,0
4898,2941,3,2023-09-13,Concluído,5,319
4899,1750,1,2023-04-04,Pendente,0,0
4900,9775,1,2023-10-24,Cancelado,0,0
4901,7207,4,2023-06-20,Cancelado,0,0
4902,141,2,2023-06-12,Concluído,5,183
4903,132,2,2023-03-23,Pendente,0,0
4904,7015,4,2023-11-16,Pendente,0,0
4905,1359,1,2023-06-18,Cancelado,0,0
4906,8751,3,2023-06-20,Concluído,5,228
4907,1262,1,2023-06-04,Cancelado,0,0
4908,3108,5,2023-10-06,Pendente,0,0
4909,8704,2,2023-05-17,Concluído,1,153
4910,3402,1,2023-08-24,Concluído,1,323
4911,3755,5,2023-08-10,Cancelado,0,0
4912,8061,2,2023-12-02,Cancelado,0,0
4913,4057,1,2023-03-01,Concluído,4,301
4914,9794,2,2023-03-15,Cancelado,0,0
4915,5463,4,2023-09-28,Pendente,0,0
4916,2166,3,2023-06-25,Cancelado,0,0
4917,9412,5,2023-02-02,Cancelado,0,0
4918,289,3,2023-06-02,Concluído,3,201
4919,9469,4,2023-03-23,Cancelado,0,0
4920,3998,2,2023-07-08,Cancelado,0,0
4921,3812,4,2023-12-10,Pendente,0,0
4922,5921,4,2023-02-25,Concluído,1,317
4923,9975,4,2023-01-14,Cancelado,0,0
4924,3423,3,2023-07-20,Concluído,3,310
4925,5049,5,2023-08-23,Pendente,0,0
4926,3993,5,2023-06-04,Pendente,0,0
4927,6498,4,2023-10-03,Concluído,6,153
4928,8175,1,2023-11-13,Cancelado,0,0
4929,8009,4,2023-10-04,Cancelado,0,0
4930,7089,3,2023-05-15,Concluído,7,242
4931,6495,4,2023-03-10,Cancelado,0,0
4932,6056,3,2023-10-09,Cancelado,0,0
4933,2294,2,2023-02-15,Cancelado,0,0
4934,7062,4,2023-11-21,Pendente,0,0
4935,4700,1,2023-02-06,Cancelado,0,0
4936,3388,4,2023-10-16,Concluído,7,286
4937,3686,5,2023-01-19,Concluído,1,184
4938,5267,1,2023-06-24,Cancelado,0,0
4939,8728,3,2023-04-03,Pendente,0,0
4940,8695,4,2023-05-07,Cancelado,0,0
4941,9804,5,2023-11-16,Concluído,6,267
4942,2979,3,2023-07-26,Cancelado,0,0
4943,6910,2,2023-02-22,Pendente,0,0
4944,3091,4,2023-07-15,Pendente,0,0
4945,1942,2,2023-02-06,Pendente,0,0
4946,6054,5,2023-11-18,Cancelado,0,0
4947,7966,3,2023-11-21,Concluído,2,188
4948,5633,3,2023-04-20,Concluído,2,323
4949,8990,4,2023-09-21,Concluído,3,225
4950,7856,1,2023-01-18,Pendente,0,0
4951,1906,1,2023-02-04,Cancelado,0,0
4952,1673,1,2023-09-02,Cancelado,0,0
4953,8556,3,2023-07-11,Cancelado,0,0
4954,3351,2,2023-09-12,Concluído,6,235
4955,1909,5,2023-08-14,Cancelado,0,0
4956,9277,1,2023-01-21,Pendente,0,0
4957,1887,4,2023-09-04,Cancelado,0,0
4958,5825,2,2023-11-10,Pendente,0,0
4959,6795,5,2023-08-13,Pendente,0,0
4960,850,1,2023-08-17,Pendente,0,0
4961,8852,1,2023-04-01,Pendente,0,0
4962,5051,1,2023-08-20,Cancelado,0,0
4963,8667,4,2023-11-10,Concluído,6,187
4964,2178,5,2023-05-10,Cancelado,0,0
4965,8212,4,2023-04-17,Concluído,5,324
4966,6418,3,2023-05-02,Concluído,6,347
4967,8,2,2023-04-05,Cancelado,0,0
4968,9737,2,2023-08-19,Cancelado,0,0
4969,7041,2,2023-07-16,Cancelado,0,0
4970,2671,1,2023-07-23,Pendente,0,0
4971,5757,2,2023-09-29,Pendente,0,0
4972,4915,2,2023-12-30,Concluído,7,274
4973,250,4,2023-09-09,Cancelado,0,0
4974,1771,5,2023-01-28,Pendente,0,0
4975,8416,2,2023-11-03,Pendente,0,0
4976,4958,5,2023-09-18,Pendente,0,0
4977,6746,1,2023-01-14,Concluído,3,251
4978,531,2,2023-03-14,Concluído,4,224
4979,6525,3,2023-02-14,Pendente,0,0
